,total volume,irrigation outflow,water_overflow,inflow2B,pump_runtime
2016-11-01 08:00:00,90000.0,0.0,4729.548322999995,4729.548323,0.0
2016-11-01 09:00:00,90000.0,0.0,6069.659960999998,6069.659961,0.0
2016-11-01 10:00:00,90000.0,0.0,6806.705614000006,6806.705614,0.0
2016-11-01 11:00:00,90000.0,0.0,9769.354959000004,9769.354959,0.0
2016-11-01 12:00:00,90000.0,0.0,8563.386945000006,8563.386945,0.0
2016-11-01 13:00:00,90000.0,0.0,8775.792100000006,8775.7921,0.0
2016-11-01 14:00:00,90000.0,0.0,9028.573558000004,9028.573558,0.0
2016-11-01 15:00:00,90000.0,0.0,10569.945290000003,10569.945290000001,0.0
2016-11-01 16:00:00,90000.0,0.0,14176.854359999998,14176.85436,0.0
2016-11-01 17:00:00,90000.0,0.0,12437.184099999999,12437.1841,0.0
2016-11-01 18:00:00,90000.0,0.0,8656.607325999998,8656.607326000001,0.0
2016-11-01 19:00:00,90000.0,0.0,12483.256219999996,12483.256220000001,0.0
2016-11-01 20:00:00,90000.0,0.0,15595.405379999997,15595.405380000002,0.0
2016-11-01 21:00:00,90000.0,0.0,10216.862290000005,10216.862290000001,0.0
2016-11-01 22:00:00,90000.0,0.0,11367.669240000003,11367.669240000001,0.0
2016-11-01 23:00:00,90000.0,0.0,8124.108494999993,8124.108495,0.0
2016-11-02 00:00:00,90000.0,0.0,6791.98517,6791.98517,0.0
2016-11-02 01:00:00,90000.0,0.0,4862.391822000005,4862.391822,0.0
2016-11-02 02:00:00,90000.0,0.0,3612.5085830000025,3612.508583,0.0
2016-11-02 03:00:00,90000.0,0.0,2884.3242860000028,2884.324286,0.0
2016-11-02 04:00:00,90000.0,0.0,2467.9578080000065,2467.9578079999997,0.0
2016-11-02 05:00:00,90000.0,0.0,2222.943704999998,2222.943705,0.0
2016-11-02 06:00:00,90000.0,0.0,2080.0285009999934,2080.0285010000002,0.0
2016-11-02 07:00:00,90000.0,0.0,1994.3798709999974,1994.379871,0.0
2016-11-02 08:00:00,90000.0,0.0,1980.9977599999984,1980.9977600000002,0.0
2016-11-02 09:00:00,90000.0,0.0,2015.8316710000072,2015.8316710000001,0.0
2016-11-02 10:00:00,90000.0,0.0,1988.4175209999958,1988.417521,0.0
2016-11-02 11:00:00,90000.0,0.0,1961.9855680000037,1961.985568,0.0
2016-11-02 12:00:00,90000.0,0.0,1979.568895000004,1979.5688949999999,0.0
2016-11-02 13:00:00,90000.0,0.0,1962.3266969999968,1962.326697,0.0
2016-11-02 14:00:00,90000.0,0.0,1919.976290999999,1919.976291,0.0
2016-11-02 15:00:00,90000.0,0.0,1878.8446660000045,1878.844666,0.0
2016-11-02 16:00:00,90000.0,0.0,1843.6485870000033,1843.6485870000001,0.0
2016-11-02 17:00:00,90000.0,0.0,1816.9797370000015,1816.9797370000001,0.0
2016-11-02 18:00:00,90000.0,0.0,1796.9921420000028,1796.9921420000003,0.0
2016-11-02 19:00:00,90000.0,0.0,1781.5736440000037,1781.573644,0.0
2016-11-02 20:00:00,90000.0,0.0,1768.8546999999962,1768.8547,0.0
2016-11-02 21:00:00,90000.0,0.0,1757.8748139999952,1757.874814,0.0
2016-11-02 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-02 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 09:00:00,90000.0,0.0,1897.5581340000062,1897.5581339999999,0.0
2016-11-03 10:00:00,90000.0,0.0,1873.2248859999963,1873.224886,0.0
2016-11-03 11:00:00,90000.0,0.0,1845.8233219999966,1845.823322,0.0
2016-11-03 12:00:00,90000.0,0.0,1797.6015219999972,1797.601522,0.0
2016-11-03 13:00:00,90000.0,0.0,1787.0787249999994,1787.078725,0.0
2016-11-03 14:00:00,90000.0,0.0,1765.163652000003,1765.163652,0.0
2016-11-03 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-03 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-04 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-05 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-06 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-07 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-08 11:00:00,90000.0,0.0,9626.272377000001,9626.272377,0.0
2016-11-08 12:00:00,90000.0,0.0,15632.400160000005,15632.40016,0.0
2016-11-08 13:00:00,90000.0,0.0,20050.62423,20050.62423,0.0
2016-11-08 14:00:00,90000.0,0.0,16128.007620000004,16128.007619999998,0.0
2016-11-08 15:00:00,90000.0,0.0,16612.212050000002,16612.21205,0.0
2016-11-08 16:00:00,90000.0,0.0,18925.90556,18925.90556,0.0
2016-11-08 17:00:00,90000.0,0.0,19292.8284,19292.8284,0.0
2016-11-08 18:00:00,90000.0,0.0,14287.571159999992,14287.57116,0.0
2016-11-08 19:00:00,90000.0,0.0,17954.866680000006,17954.866680000003,0.0
2016-11-08 20:00:00,90000.0,0.0,20830.811499999996,20830.8115,0.0
2016-11-08 21:00:00,90000.0,0.0,17986.673349999997,17986.67335,0.0
2016-11-08 22:00:00,90000.0,0.0,13002.318660000004,13002.318659999999,0.0
2016-11-08 23:00:00,90000.0,0.0,12444.494309999995,12444.49431,0.0
2016-11-09 00:00:00,90000.0,0.0,9619.367188000004,9619.367188,0.0
2016-11-09 01:00:00,90000.0,0.0,9764.842214000004,9764.842214,0.0
2016-11-09 02:00:00,90000.0,0.0,8666.244047,8666.244047,0.0
2016-11-09 03:00:00,90000.0,0.0,7985.300088000004,7985.300088,0.0
2016-11-09 04:00:00,90000.0,0.0,7197.199376000004,7197.1993760000005,0.0
2016-11-09 05:00:00,90000.0,0.0,30620.176080000005,30620.17608,0.0
2016-11-09 06:00:00,90000.0,0.0,58768.60931,58768.60931,0.0
2016-11-09 07:00:00,90000.0,0.0,42802.77093999999,42802.770939999995,0.0
2016-11-09 08:00:00,90000.0,0.0,32591.90611000001,32591.906110000004,0.0
2016-11-09 09:00:00,90000.0,0.0,22231.748690000008,22231.74869,0.0
2016-11-09 10:00:00,90000.0,0.0,18426.709990000003,18426.70999,0.0
2016-11-09 11:00:00,90000.0,0.0,14505.402490000008,14505.40249,0.0
2016-11-09 12:00:00,90000.0,0.0,12866.035730000003,12866.03573,0.0
2016-11-09 13:00:00,90000.0,0.0,11668.175969999997,11668.17597,0.0
2016-11-09 14:00:00,90000.0,0.0,11042.231870000003,11042.23187,0.0
2016-11-09 15:00:00,90000.0,0.0,10508.820439999996,10508.820440000001,0.0
2016-11-09 16:00:00,90000.0,0.0,10143.164000000004,10143.164,0.0
2016-11-09 17:00:00,90000.0,0.0,9559.338470999995,9559.338471,0.0
2016-11-09 18:00:00,90000.0,0.0,9108.250037000005,9108.250037,0.0
2016-11-09 19:00:00,90000.0,0.0,8774.781820000004,8774.78182,0.0
2016-11-09 20:00:00,90000.0,0.0,8513.376065999997,8513.376065999999,0.0
2016-11-09 21:00:00,90000.0,0.0,8293.303713999994,8293.303714,0.0
2016-11-09 22:00:00,90000.0,0.0,8600.344169000004,8600.344169,0.0
2016-11-09 23:00:00,90000.0,0.0,14694.693809999997,14694.693809999999,0.0
2016-11-10 00:00:00,90000.0,0.0,13213.735100000005,13213.7351,0.0
2016-11-10 01:00:00,90000.0,0.0,11460.956009999994,11460.95601,0.0
2016-11-10 02:00:00,90000.0,0.0,9749.041429000004,9749.041429,0.0
2016-11-10 03:00:00,90000.0,0.0,8728.672636000003,8728.672636,0.0
2016-11-10 04:00:00,90000.0,0.0,8126.281283000004,8126.281283,0.0
2016-11-10 05:00:00,90000.0,0.0,7769.928482999996,7769.928483,0.0
2016-11-10 06:00:00,90000.0,0.0,7541.471065999998,7541.471066,0.0
2016-11-10 07:00:00,90000.0,0.0,7349.339087999993,7349.339088,0.0
2016-11-10 08:00:00,90000.0,0.0,7159.789783,7159.789783,0.0
2016-11-10 09:00:00,90000.0,0.0,6983.521978999997,6983.521979000001,0.0
2016-11-10 10:00:00,90000.0,0.0,6821.785168999995,6821.785169,0.0
2016-11-10 11:00:00,90000.0,0.0,6670.656894,6670.656894,0.0
2016-11-10 12:00:00,90000.0,0.0,6531.087996000002,6531.087996,0.0
2016-11-10 13:00:00,90000.0,0.0,6403.798246999999,6403.798247,0.0
2016-11-10 14:00:00,90000.0,0.0,6274.708509000004,6274.708509,0.0
2016-11-10 15:00:00,90000.0,0.0,6149.150525999998,6149.150525999999,0.0
2016-11-10 16:00:00,90000.0,0.0,6025.554120000001,6025.554120000001,0.0
2016-11-10 17:00:00,90000.0,0.0,5907.550636999993,5907.550636999999,0.0
2016-11-10 18:00:00,90000.0,0.0,5795.268001000004,5795.2680009999995,0.0
2016-11-10 19:00:00,90000.0,0.0,5687.8654150000075,5687.865415,0.0
2016-11-10 20:00:00,90000.0,0.0,5583.487198999996,5583.487199,0.0
2016-11-10 21:00:00,90000.0,0.0,5483.201650000003,5483.20165,0.0
2016-11-10 22:00:00,90000.0,0.0,5383.830522999997,5383.830523,0.0
2016-11-10 23:00:00,90000.0,0.0,5285.910256000003,5285.910256,0.0
2016-11-11 00:00:00,90000.0,0.0,5190.191835000005,5190.1918350000005,0.0
2016-11-11 01:00:00,90000.0,0.0,5096.890450999999,5096.890451,0.0
2016-11-11 02:00:00,90000.0,0.0,5006.295471000005,5006.295471,0.0
2016-11-11 03:00:00,90000.0,0.0,4918.481163999997,4918.481164,0.0
2016-11-11 04:00:00,90000.0,0.0,4834.688464999999,4834.688465,0.0
2016-11-11 05:00:00,90000.0,0.0,4762.444457999998,4762.444458,0.0
2016-11-11 06:00:00,90000.0,0.0,4740.495800999997,4740.495801,0.0
2016-11-11 07:00:00,90000.0,0.0,4766.299994000001,4766.299994,0.0
2016-11-11 08:00:00,90000.0,0.0,4675.144467999999,4675.144468,0.0
2016-11-11 09:00:00,90000.0,0.0,4571.633268999998,4571.633269,0.0
2016-11-11 10:00:00,90000.0,0.0,4462.000333000004,4462.000333,0.0
2016-11-11 11:00:00,90000.0,0.0,4360.312550999995,4360.312551,0.0
2016-11-11 12:00:00,90000.0,0.0,4270.872317999994,4270.872318,0.0
2016-11-11 13:00:00,90000.0,0.0,4190.094985000003,4190.094985,0.0
2016-11-11 14:00:00,90000.0,0.0,4116.161957000004,4116.161957,0.0
2016-11-11 15:00:00,90000.0,0.0,4047.4394759999996,4047.439476,0.0
2016-11-11 16:00:00,90000.0,0.0,3985.077974,3985.0779740000003,0.0
2016-11-11 17:00:00,90000.0,0.0,3925.374886999998,3925.374887,0.0
2016-11-11 18:00:00,90000.0,0.0,3868.312189999997,3868.3121899999996,0.0
2016-11-11 19:00:00,90000.0,0.0,3813.988261000006,3813.988261,0.0
2016-11-11 20:00:00,90000.0,0.0,3761.1424960000004,3761.142496,0.0
2016-11-11 21:00:00,90000.0,0.0,3709.973285999993,3709.973286,0.0
2016-11-11 22:00:00,90000.0,0.0,3659.546291999999,3659.546292,0.0
2016-11-11 23:00:00,90000.0,0.0,3610.0388930000045,3610.038893,0.0
2016-11-12 00:00:00,90000.0,0.0,3562.971172999998,3562.9711729999995,0.0
2016-11-12 01:00:00,90000.0,0.0,3455.5121999999974,3455.5122,0.0
2016-11-12 02:00:00,90000.0,0.0,3355.1414709999954,3355.141471,0.0
2016-11-12 03:00:00,90000.0,0.0,3274.1521590000048,3274.152159,0.0
2016-11-12 04:00:00,90000.0,0.0,3208.6017929999944,3208.601793,0.0
2016-11-12 05:00:00,90000.0,0.0,3153.261415000001,3153.261415,0.0
2016-11-12 06:00:00,90000.0,0.0,3104.4083189999947,3104.408319,0.0
2016-11-12 07:00:00,90000.0,0.0,3059.7705089999945,3059.770509,0.0
2016-11-12 08:00:00,90000.0,0.0,3018.0657990000036,3018.065799,0.0
2016-11-12 09:00:00,90000.0,0.0,2978.193954000002,2978.193954,0.0
2016-11-12 10:00:00,90000.0,0.0,2939.273509999999,2939.27351,0.0
2016-11-12 11:00:00,90000.0,0.0,2901.757387000005,2901.757387,0.0
2016-11-12 12:00:00,90000.0,0.0,2865.672326,2865.6723260000003,0.0
2016-11-12 13:00:00,90000.0,0.0,2830.111976999993,2830.111977,0.0
2016-11-12 14:00:00,90000.0,0.0,2795.20233,2795.20233,0.0
2016-11-12 15:00:00,90000.0,0.0,2763.305150999993,2763.305151,0.0
2016-11-12 16:00:00,90000.0,0.0,2731.873709000007,2731.873709,0.0
2016-11-12 17:00:00,90000.0,0.0,2703.2369670000044,2703.2369670000003,0.0
2016-11-12 18:00:00,90000.0,0.0,2674.9193099999975,2674.91931,0.0
2016-11-12 19:00:00,90000.0,0.0,2647.857407000003,2647.857407,0.0
2016-11-12 20:00:00,90000.0,0.0,2621.2116130000068,2621.211613,0.0
2016-11-12 21:00:00,90000.0,0.0,2595.377609999996,2595.37761,0.0
2016-11-12 22:00:00,90000.0,0.0,2569.849682999993,2569.849683,0.0
2016-11-12 23:00:00,90000.0,0.0,2544.6919059999927,2544.691906,0.0
2016-11-13 00:00:00,90000.0,0.0,2520.301640000005,2520.3016399999997,0.0
2016-11-13 01:00:00,90000.0,0.0,2428.0788389999943,2428.0788390000002,0.0
2016-11-13 02:00:00,90000.0,0.0,2334.7341619999934,2334.734162,0.0
2016-11-13 03:00:00,90000.0,0.0,2258.744319000005,2258.7443190000004,0.0
2016-11-13 04:00:00,90000.0,0.0,2203.5200599999953,2203.5200600000003,0.0
2016-11-13 05:00:00,90000.0,0.0,2160.935572999995,2160.935573,0.0
2016-11-13 06:00:00,90000.0,0.0,2126.9564269999973,2126.956427,0.0
2016-11-13 07:00:00,90000.0,0.0,2098.7233019999985,2098.723302,0.0
2016-11-13 08:00:00,90000.0,0.0,2074.128662000003,2074.128662,0.0
2016-11-13 09:00:00,90000.0,0.0,2051.571450000003,2051.57145,0.0
2016-11-13 10:00:00,90000.0,0.0,2030.006395000004,2030.0063949999999,0.0
2016-11-13 11:00:00,90000.0,0.0,2009.8663510000042,2009.8663510000001,0.0
2016-11-13 12:00:00,90000.0,0.0,1990.2400849999976,1990.2400850000001,0.0
2016-11-13 13:00:00,90000.0,0.0,1971.1389040000067,1971.138904,0.0
2016-11-13 14:00:00,90000.0,0.0,1952.1346020000055,1952.1346019999999,0.0
2016-11-13 15:00:00,90000.0,0.0,1934.3904849999963,1934.3904850000001,0.0
2016-11-13 16:00:00,90000.0,0.0,1918.7675679999957,1918.767568,0.0
2016-11-13 17:00:00,90000.0,0.0,1903.1404760000005,1903.1404760000003,0.0
2016-11-13 18:00:00,90000.0,0.0,1889.2431269999943,1889.243127,0.0
2016-11-13 19:00:00,90000.0,0.0,1875.754105999993,1875.7541059999999,0.0
2016-11-13 20:00:00,90000.0,0.0,1862.7124979999935,1862.712498,0.0
2016-11-13 21:00:00,90000.0,0.0,1849.5936619999993,1849.593662,0.0
2016-11-13 22:00:00,90000.0,0.0,1836.462044999993,1836.462045,0.0
2016-11-13 23:00:00,90000.0,0.0,1823.4807029999938,1823.4807030000002,0.0
2016-11-14 00:00:00,90000.0,0.0,1810.7271340000007,1810.727134,0.0
2016-11-14 01:00:00,90000.0,0.0,1777.3934600000066,1777.3934600000002,0.0
2016-11-14 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-14 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 21:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 22:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-15 23:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 00:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 01:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 02:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 03:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 04:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 05:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 06:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 07:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 08:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 09:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 10:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 11:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 12:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 13:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 14:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 15:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 16:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 17:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 18:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 19:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 20:00:00,90000.0,0.0,0.0,0.0,0.0
2016-11-16 21:00:00,90000.0,0.0,0.0,0.0,0.0
